Fecha,Sigla Empresa,Nombre,Origen,Nombre,Ciudad Origen,Departamento Origen,Pais Origen,Continente Origen,Destino,Nombre,Ciudad Destino,Departamento Destino,Pais Destino,Continente Destino,Tipo de Equipo,Tipo Vuelo,Tráfico,Número de Vuelos,Horas Bloque,Sillas Ofrecidas,Pasajeros A Bordo,Pasajeros Tránsito,Carga Ofrecida (Kg.),Carga + Correo A Bordo (Kg.),Carga Tránsito (Kg.)
01-Jul-22 00:00:00,ARE,AIRES,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,CUC,CAMILO DAZA,CUCUTA,NORTE DE SANTANDER,COLOMBIA,SURAMERICA,A320,R,N,55.00,64.77,9662.00,7486.00,0.00,984023.00,13802.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,EYP,EL YOPAL,EL YOPAL,CASANARE,COLOMBIA,SURAMERICA,A319,R,N,5.00,4.07,700.00,658.00,0.00,75537.00,350.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,EYP,EL YOPAL,EL YOPAL,CASANARE,COLOMBIA,SURAMERICA,A320,R,N,12.00,10.82,2094.00,1623.00,0.00,203877.00,1331.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,LET,LETICIA-ALFREDO VASQUEZ COBO,LETICIA,AMAZONAS,COLOMBIA,SURAMERICA,A319,R,N,8.00,16.61,1120.00,1072.00,0.00,123898.00,11771.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,LET,LETICIA-ALFREDO VASQUEZ COBO,LETICIA,AMAZONAS,COLOMBIA,SURAMERICA,A320,R,N,33.00,64.69,5790.00,5413.00,0.00,633966.00,84233.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,A319,R,N,87.00,81.91,12180.00,9093.00,0.00,1413667.00,22397.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,A320,R,N,266.00,243.47,46522.00,34985.00,0.00,4872555.00,64046.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,MTR,MONTERIA - LOS GARZONES,MONTERIA,CORDOBA,COLOMBIA,SURAMERICA,A319,R,N,34.00,42.51,4760.00,4065.00,0.00,551999.00,8467.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,MTR,MONTERIA - LOS GARZONES,MONTERIA,CORDOBA,COLOMBIA,SURAMERICA,A320,R,N,63.00,77.71,11034.00,8775.00,0.00,1136744.00,15568.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,NVA,NEIVA - BENITO SALAS,NEIVA,HUILA,COLOMBIA,SURAMERICA,A319,R,N,6.00,5.91,840.00,615.00,0.00,96835.00,1199.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,NVA,NEIVA - BENITO SALAS,NEIVA,HUILA,COLOMBIA,SURAMERICA,A320,R,N,25.00,22.92,4382.00,3037.00,0.00,421942.00,3168.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,PEI,PEREIRA - MATECAÑAS,PEREIRA,RISARALDA,COLOMBIA,SURAMERICA,A319,R,N,13.00,12.25,1820.00,1495.00,0.00,198944.00,3087.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,PEI,PEREIRA - MATECAÑAS,PEREIRA,RISARALDA,COLOMBIA,SURAMERICA,A320,R,N,59.00,56.95,10348.00,8779.00,0.00,1058357.00,5895.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,PSO,PASTO - ANTONIO NARIQO,PASTO,NARINO,COLOMBIA,SURAMERICA,A320,A,N,2.00,2.28,352.00,282.00,0.00,34312.00,0.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,PSO,PASTO - ANTONIO NARIQO,PASTO,NARINO,COLOMBIA,SURAMERICA,A320,R,N,26.00,33,4558.00,4019.00,0.00,446026.00,495.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,SMR,SIMON BOLIVAR,SANTA MARTA,MAGDALENA,COLOMBIA,SURAMERICA,A319,R,N,29.00,41.36,4060.00,3570.00,0.00,468991.00,6554.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,SMR,SIMON BOLIVAR,SANTA MARTA,MAGDALENA,COLOMBIA,SURAMERICA,A320,R,N,108.00,157.78,18912.00,16766.00,0.00,1940306.00,19610.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,VUP,ALFONSO LOPEZ PUMAREJO.,VALLEDUPAR,CESAR,COLOMBIA,SURAMERICA,A319,R,N,11.00,15.48,1540.00,883.00,0.00,152713.00,4282.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,VUP,ALFONSO LOPEZ PUMAREJO.,VALLEDUPAR,CESAR,COLOMBIA,SURAMERICA,A320,R,N,31.00,45.83,5444.00,3247.00,0.00,499918.00,7656.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,VALLE,COLOMBIA,SURAMERICA,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,SAN ANDRES Y PROVIDENCIA,COLOMBIA,SURAMERICA,A319,R,N,6.00,11.71,840.00,683.00,0.00,95651.00,16836.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,VALLE,COLOMBIA,SURAMERICA,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,SAN ANDRES Y PROVIDENCIA,COLOMBIA,SURAMERICA,A320,R,N,43.00,81.54,7538.00,6062.00,0.00,772857.00,141437.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,VALLE,COLOMBIA,SURAMERICA,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,ATLANTICO,COLOMBIA,SURAMERICA,A319,R,N,3.00,4.53,420.00,324.00,0.00,47798.00,1582.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,VALLE,COLOMBIA,SURAMERICA,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,ATLANTICO,COLOMBIA,SURAMERICA,A320,R,N,10.00,15.65,1748.00,1249.00,0.00,181698.00,3224.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,VALLE,COLOMBIA,SURAMERICA,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,A319,R,N,87.00,84.09,12180.00,10308.00,0.00,1433010.00,9951.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,VALLE,COLOMBIA,SURAMERICA,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,A320,R,N,255.00,246.07,44622.00,35398.00,0.00,4756146.00,38164.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,VALLE,COLOMBIA,SURAMERICA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,BOLIVAR,COLOMBIA,SURAMERICA,A319,R,N,13.00,18.49,1820.00,1585.00,0.00,216614.00,328.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,VALLE,COLOMBIA,SURAMERICA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,BOLIVAR,COLOMBIA,SURAMERICA,A320,R,N,49.00,68.06,8582.00,7553.00,0.00,904487.00,1434.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,VALLE,COLOMBIA,SURAMERICA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,A319,R,N,37.00,32.61,5180.00,4416.00,0.00,598204.00,4015.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,VALLE,COLOMBIA,SURAMERICA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,A320,R,N,87.00,74.68,15198.00,12304.00,0.00,1574808.00,4691.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,VALLE,COLOMBIA,SURAMERICA,MTR,MONTERIA - LOS GARZONES,MONTERIA,CORDOBA,COLOMBIA,SURAMERICA,A319,R,N,4.00,4.53,560.00,422.00,0.00,65505.00,207.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,VALLE,COLOMBIA,SURAMERICA,MTR,MONTERIA - LOS GARZONES,MONTERIA,CORDOBA,COLOMBIA,SURAMERICA,A320,R,N,9.00,10.9,1584.00,1117.00,0.00,166228.00,5.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,VALLE,COLOMBIA,SURAMERICA,PSO,PASTO - ANTONIO NARIQO,PASTO,NARINO,COLOMBIA,SURAMERICA,A319,R,N,1.00,0.83,140.00,116.00,0.00,15909.00,0.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,VALLE,COLOMBIA,SURAMERICA,PSO,PASTO - ANTONIO NARIQO,PASTO,NARINO,COLOMBIA,SURAMERICA,A320,R,N,13.00,11.91,2282.00,1380.00,0.00,229429.00,0.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,VALLE,COLOMBIA,SURAMERICA,SMR,SIMON BOLIVAR,SANTA MARTA,MAGDALENA,COLOMBIA,SURAMERICA,A319,R,N,2.00,2.98,280.00,248.00,0.00,32878.00,0.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,VALLE,COLOMBIA,SURAMERICA,SMR,SIMON BOLIVAR,SANTA MARTA,MAGDALENA,COLOMBIA,SURAMERICA,A320,R,N,16.00,24.76,2810.00,2461.00,0.00,283491.00,0.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,BOLIVAR,COLOMBIA,SURAMERICA,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,SAN ANDRES Y PROVIDENCIA,COLOMBIA,SURAMERICA,A319,R,N,16.00,21.16,2240.00,1969.00,0.00,217194.00,11758.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,BOLIVAR,COLOMBIA,SURAMERICA,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,SAN ANDRES Y PROVIDENCIA,COLOMBIA,SURAMERICA,A320,R,N,42.00,59.24,7368.00,5961.00,0.00,715664.00,42366.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,BOLIVAR,COLOMBIA,SURAMERICA,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,A319,R,N,58.00,80.83,8120.00,6892.00,0.00,952939.00,3012.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,BOLIVAR,COLOMBIA,SURAMERICA,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,A320,A,N,3.00,4.31,528.00,493.00,0.00,56082.00,0.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,BOLIVAR,COLOMBIA,SURAMERICA,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,A320,R,N,176.00,247.71,30832.00,27448.00,0.00,3276120.00,9653.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,BOLIVAR,COLOMBIA,SURAMERICA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,VALLE,COLOMBIA,SURAMERICA,A319,R,N,15.00,23.17,2100.00,1950.00,0.00,244324.00,143.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,BOLIVAR,COLOMBIA,SURAMERICA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,VALLE,COLOMBIA,SURAMERICA,A320,R,N,46.00,69.42,8066.00,7191.00,0.00,842085.00,388.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,BOLIVAR,COLOMBIA,SURAMERICA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,A319,A,N,1.00,1.13,140.00,27.00,0.00,17213.00,0.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,BOLIVAR,COLOMBIA,SURAMERICA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,A319,R,N,34.00,40.19,4760.00,4182.00,0.00,541492.00,1350.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,BOLIVAR,COLOMBIA,SURAMERICA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,A320,C,N,1.00,1.07,176.00,0.00,0.00,19743.00,0.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,BOLIVAR,COLOMBIA,SURAMERICA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,A320,R,N,78.00,92.07,13644.00,10175.00,0.00,1401855.00,1452.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,BOLIVAR,COLOMBIA,SURAMERICA,PEI,PEREIRA - MATECAÑAS,PEREIRA,RISARALDA,COLOMBIA,SURAMERICA,A319,R,N,4.00,5.05,560.00,505.00,0.00,66413.00,0.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,BOLIVAR,COLOMBIA,SURAMERICA,PEI,PEREIRA - MATECAÑAS,PEREIRA,RISARALDA,COLOMBIA,SURAMERICA,A320,R,N,6.00,8.52,1050.00,510.00,0.00,108844.00,40.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CUC,CAMILO DAZA,CUCUTA,NORTE DE SANTANDER,COLOMBIA,SURAMERICA,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,A319,R,N,19.00,22.59,2660.00,2364.00,0.00,303359.00,8395.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CUC,CAMILO DAZA,CUCUTA,NORTE DE SANTANDER,COLOMBIA,SURAMERICA,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,A320,A,N,1.00,1.13,176.00,134.00,0.00,19154.00,0.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CUC,CAMILO DAZA,CUCUTA,NORTE DE SANTANDER,COLOMBIA,SURAMERICA,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,A320,R,N,61.00,71.06,10694.00,9143.00,0.00,1127444.00,15225.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CUC,CAMILO DAZA,CUCUTA,NORTE DE SANTANDER,COLOMBIA,SURAMERICA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,A319,R,N,23.00,23.71,3220.00,2793.00,0.00,379576.00,159.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,CUC,CAMILO DAZA,CUCUTA,NORTE DE SANTANDER,COLOMBIA,SURAMERICA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,A320,R,N,20.00,21.99,3496.00,3088.00,0.00,371466.00,91.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,EYP,EL YOPAL,EL YOPAL,CASANARE,COLOMBIA,SURAMERICA,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,A319,R,N,5.00,4.28,700.00,605.00,0.00,82305.00,138.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,EYP,EL YOPAL,EL YOPAL,CASANARE,COLOMBIA,SURAMERICA,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,A320,R,N,12.00,10.77,2094.00,1748.00,0.00,224773.00,821.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,LET,LETICIA-ALFREDO VASQUEZ COBO,LETICIA,AMAZONAS,COLOMBIA,SURAMERICA,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,A319,R,N,8.00,15.15,1120.00,1040.00,0.00,117122.00,12866.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,LET,LETICIA-ALFREDO VASQUEZ COBO,LETICIA,AMAZONAS,COLOMBIA,SURAMERICA,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,A320,R,N,33.00,63.68,5790.00,5067.00,0.00,610255.00,71580.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,SAN ANDRES Y PROVIDENCIA,COLOMBIA,SURAMERICA,A319,R,N,15.00,25.96,2100.00,1731.00,0.00,241187.00,40421.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,SAN ANDRES Y PROVIDENCIA,COLOMBIA,SURAMERICA,A320,R,N,44.00,76.04,7690.00,6276.00,0.00,799636.00,111072.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,ATLANTICO,COLOMBIA,SURAMERICA,A319,R,N,18.00,21.06,2520.00,2033.00,0.00,290909.00,1020.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,ATLANTICO,COLOMBIA,SURAMERICA,A320,R,N,71.00,82.81,12412.00,9553.00,0.00,1307326.00,7256.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,SANTANDER,COLOMBIA,SURAMERICA,A319,R,N,2.00,1.77,280.00,144.00,0.00,33892.00,1.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,SANTANDER,COLOMBIA,SURAMERICA,A320,R,N,32.00,29.1,5614.00,3026.00,0.00,583048.00,39.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,A319,R,N,92.00,82.81,12880.00,9228.00,0.00,1500547.00,32499.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,A320,A,N,1.00,1.02,170.00,118.00,0.00,16874.00,444.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,A320,R,N,266.00,235.5,46474.00,31305.00,0.00,4922988.00,85928.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,VALLE,COLOMBIA,SURAMERICA,A319,R,N,33.00,32.92,4620.00,3566.00,0.00,554624.00,765.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,VALLE,COLOMBIA,SURAMERICA,A320,R,N,91.00,94.86,15944.00,12692.00,0.00,1695875.00,2284.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,BOLIVAR,COLOMBIA,SURAMERICA,A319,R,N,28.00,31.11,3920.00,3430.00,0.00,451650.00,1061.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,BOLIVAR,COLOMBIA,SURAMERICA,A320,A,N,1.00,1.03,176.00,70.00,0.00,19162.00,0.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,BOLIVAR,COLOMBIA,SURAMERICA,A320,R,N,80.00,90.24,14002.00,11281.00,0.00,1456878.00,5717.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,CUC,CAMILO DAZA,CUCUTA,NORTE DE SANTANDER,COLOMBIA,SURAMERICA,A319,R,N,18.00,19.57,2520.00,2194.00,0.00,267829.00,41.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,CUC,CAMILO DAZA,CUCUTA,NORTE DE SANTANDER,COLOMBIA,SURAMERICA,A320,R,N,27.00,31.68,4704.00,3626.00,170.00,451958.00,943.00,942.00
01-Jul-22 00:00:00,ARE,AIRES,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,MTR,MONTERIA - LOS GARZONES,MONTERIA,CORDOBA,COLOMBIA,SURAMERICA,A319,R,N,15.00,13.29,2100.00,1685.00,139.00,227463.00,0.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,MTR,MONTERIA - LOS GARZONES,MONTERIA,CORDOBA,COLOMBIA,SURAMERICA,A320,R,N,41.00,37.39,7180.00,4448.00,0.00,688344.00,251.00,0.00
01-Jul-22 00:00:00,ARE,AIRES,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,ANTIOQUIA,COLOMBIA,SURAMERICA,PEI,PEREIRA - MATECAÑAS,PEREIRA,RISARALDA,COLOMBIA,SURAMERICA,A319,R,N,14.00,10.82,1960.00,1527.00,0.00,227383.00,43.00,0.00
